sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,mau,mes
F,N,S,0,Empresário,Superior completo,Solteiro,Casa,32,5.597260273972603,1.0,6000.74,False,1
F,N,S,0,Servidor público,Superior completo,Casado,Casa,48,23.23013698630137,2.0,10041.39,False,1
F,S,S,1,Assalariado,Médio,Casado,Casa,42,16.70958904109589,3.0,13589.68,False,1
F,N,S,0,Assalariado,Superior completo,Casado,Casa,51,25.36438356164384,2.0,25598.6,False,1
F,N,S,1,Servidor público,Superior completo,Casado,Casa,36,13.136986301369864,3.0,57723.26,False,1
F,N,S,0,Assalariado,Fundamental,Casado,Casa,45,6.715068493150685,2.0,6924.14,False,1
F,N,S,0,Empresário,Superior completo,Casado,Casa,47,3.293150684931507,2.0,10052.02,False,1
F,S,N,2,Assalariado,Superior completo,Casado,Casa,36,1.868493150684932,4.0,984.17,False,1
F,N,S,1,Assalariado,Médio,Casado,Casa,31,6.383561643835616,3.0,2855.74,False,1
F,N,N,0,Assalariado,Médio,Casado,Casa,48,4.7095890410958905,2.0,1623.5,False,1
F,N,S,0,Pensionista,Médio,União,Casa,60,,2.0,10866.36,False,1
F,N,N,0,Assalariado,Superior completo,Casado,Casa,38,6.183561643835616,2.0,2839.66,False,1
M,N,N,2,Assalariado,Superior completo,Casado,Casa,32,12.810958904109588,4.0,4811.26,False,1
F,N,S,3,Empresário,Médio,Casado,Casa,45,1.1287671232876713,5.0,1426.49,False,1
F,N,S,0,Assalariado,Médio,Casado,Casa,42,0.9753424657534246,2.0,3128.48,False,1
M,N,N,2,Assalariado,Médio,Casado,Governamental,37,15.545205479452054,4.0,4675.37,False,1
F,N,N,0,Empresário,Médio,Casado,Casa,49,25.07397260273973,2.0,77364.48,False,1
F,N,N,1,Empresário,Médio,Separado,Casa,29,8.673972602739726,2.0,7480.6,False,1
M,N,S,0,Assalariado,Médio,Casado,Casa,52,4.6438356164383565,2.0,2780.98,False,1
M,S,S,0,Empresário,Médio,Casado,Casa,42,3.564383561643836,2.0,5683.54,False,1
M,N,S,0,Pensionista,Médio,Casado,Casa,65,,2.0,1241.8,False,1
F,N,N,0,Pensionista,Médio,Solteiro,Casa,60,,1.0,2935.32,False,1
M,N,N,1,Empresário,Superior completo,Separado,Casa,29,3.2164383561643834,2.0,1846.54,True,1
M,N,S,1,Empresário,Médio,União,Casa,41,4.364383561643836,3.0,3898.91,False,1
F,N,S,2,Empresário,Médio,Casado,Casa,46,3.06027397260274,4.0,1191.92,False,1
F,S,N,0,Assalariado,Médio,Casado,Casa,46,1.8657534246575345,2.0,712.89,False,1
M,N,S,1,Assalariado,Superior completo,Casado,Casa,31,4.145205479452055,3.0,2941.13,False,1
F,N,S,1,Assalariado,Médio,Viúvo,Casa,38,8.136986301369863,2.0,9008.5,False,1
F,S,N,0,Empresário,Superior completo,Solteiro,Casa,38,8.186301369863013,1.0,9992.39,False,1
M,S,N,0,Assalariado,Superior completo,Casado,Com os pais,30,5.717808219178083,2.0,15975.84,False,1
M,S,N,0,Assalariado,Médio,Casado,Casa,52,0.2712328767123287,2.0,875.77,False,1
M,S,N,1,Assalariado,Médio,União,Casa,44,7.841095890410959,3.0,22280.31,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,525.28,True,1
M,S,S,0,Assalariado,Médio,União,Casa,35,0.4246575342465753,2.0,1287.63,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,2666.69,False,1
M,S,N,0,Assalariado,Médio,Casado,Casa,27,3.602739726027397,2.0,5767.87,False,1
M,N,N,0,Empresário,Médio,Casado,Casa,42,7.041095890410959,2.0,11889.5,False,1
F,N,N,1,Assalariado,Médio,Solteiro,Governamental,30,3.1780821917808217,2.0,3269.95,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,53,,2.0,4274.75,False,1
F,N,S,0,Pensionista,Médio,União,Casa,55,,2.0,4380.1,False,1
F,S,S,0,Empresário,Médio,Casado,Casa,42,15.068493150684931,2.0,9157.83,False,1
F,N,N,0,Pensionista,Superior completo,Casado,Casa,57,,2.0,8067.32,False,1
M,S,S,1,Assalariado,Superior completo,Casado,Casa,32,1.4684931506849317,3.0,2832.5,False,1
M,N,S,0,Servidor público,Médio,Casado,Casa,37,14.695890410958905,2.0,9819.46,False,1
M,N,S,0,Assalariado,Médio,Casado,Casa,48,3.331506849315069,2.0,4680.01,False,1
M,N,S,0,Assalariado,Médio,Casado,Casa,46,0.6794520547945205,2.0,5835.52,False,1
F,N,S,0,Empresário,Médio,Casado,Casa,47,13.353424657534246,2.0,26046.82,False,1
M,S,N,2,Servidor público,Médio,Casado,Casa,38,17.96712328767123,4.0,11522.23,False,1
F,N,N,1,Empresário,Médio,Casado,Casa,28,9.293150684931506,3.0,5240.4,False,1
F,N,S,1,Assalariado,Superior completo,Casado,Casa,40,1.1315068493150684,3.0,3402.03,False,1
F,N,N,0,Pensionista,Superior completo,Solteiro,Casa,60,,1.0,11720.99,False,1
F,N,N,0,Empresário,Médio,Casado,Governamental,50,4.676712328767123,2.0,5797.98,False,1
F,N,N,1,Servidor público,Médio,Casado,Casa,35,4.550684931506849,3.0,470.21,False,1
M,S,S,0,Pensionista,Médio,Casado,Casa,50,,2.0,1405.52,False,1
M,N,S,0,Assalariado,Médio,Solteiro,Casa,26,1.178082191780822,1.0,1428.81,False,1
F,N,S,1,Assalariado,Superior completo,Solteiro,Casa,37,3.4246575342465757,2.0,628.04,False,1
F,N,N,0,Assalariado,Médio,Casado,Casa,24,1.868493150684932,2.0,2536.58,False,1
F,S,S,1,Assalariado,Médio,Casado,Casa,31,4.597260273972603,3.0,1183.8,False,1
M,N,S,0,Assalariado,Médio,Casado,Casa,56,36.865753424657534,2.0,20430.45,False,1
F,N,S,0,Empresário,Médio,Casado,Casa,46,2.5424657534246577,2.0,732.42,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,3311.75,False,1
M,S,N,0,Empresário,Médio,Solteiro,Com os pais,25,0.2958904109589041,1.0,929.55,False,1
F,S,S,0,Pensionista,Médio,Casado,Casa,55,,2.0,3035.55,True,1
F,S,N,0,Pensionista,Médio,Casado,Casa,58,,2.0,2144.96,True,1
M,S,S,1,Empresário,Médio,Casado,Casa,49,1.8575342465753424,3.0,24639.76,False,1
F,N,N,0,Servidor público,Médio,Solteiro,Com os pais,26,4.846575342465753,1.0,871.75,True,1
F,N,N,0,Pensionista,Médio,União,Casa,63,,2.0,3544.39,False,1
F,N,S,0,Pensionista,Médio,Solteiro,Casa,57,,1.0,17308.25,False,1
M,S,S,1,Assalariado,Médio,Casado,Casa,44,2.5342465753424657,3.0,2162.92,False,1
F,S,S,0,Assalariado,Superior completo,Casado,Casa,45,4.101369863013699,2.0,1515.38,False,1
M,N,N,0,Assalariado,Médio,Casado,Casa,49,3.871232876712329,2.0,5517.14,False,1
M,S,N,1,Empresário,Superior completo,Casado,Governamental,35,0.6547945205479452,3.0,2649.1,False,1
F,S,S,0,Assalariado,Médio,Casado,Casa,48,4.7972602739726025,2.0,3446.07,False,1
M,S,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,7137.65,False,1
F,S,S,0,Pensionista,Médio,Casado,Casa,54,,2.0,3011.77,False,1
F,N,S,0,Assalariado,Médio,Casado,Casa,49,27.72876712328767,2.0,22695.37,False,1
F,N,S,0,Assalariado,Médio,Viúvo,Casa,47,6.964383561643835,1.0,3693.08,False,1
F,N,S,0,Servidor público,Superior incompleto,União,Casa,28,2.1780821917808217,2.0,2179.71,False,1
M,S,S,1,Pensionista,Médio,Casado,Casa,51,,3.0,9213.63,False,1
M,N,N,1,Servidor público,Médio,Casado,Estúdio,44,13.52054794520548,3.0,36306.61,False,1
F,N,N,0,Assalariado,Médio,Casado,Casa,52,7.767123287671233,2.0,4196.3,False,1
F,N,N,1,Servidor público,Superior completo,Solteiro,Casa,43,24.70958904109589,2.0,21157.81,False,1
F,S,S,0,Assalariado,Médio,Casado,Casa,41,0.4657534246575342,2.0,3340.41,False,1
F,N,S,0,Assalariado,Superior completo,Casado,Casa,47,20.895890410958906,2.0,4916.65,False,1
M,S,N,0,Servidor público,Médio,Casado,Casa,28,8.29041095890411,2.0,9551.32,False,1
M,S,N,0,Assalariado,Médio,Casado,Casa,29,6.693150684931507,2.0,1770.51,False,1
M,N,S,1,Assalariado,Médio,Casado,Casa,34,1.0054794520547945,3.0,3529.63,False,1
M,S,S,2,Assalariado,Médio,Casado,Casa,31,7.958904109589041,4.0,7647.88,False,1
M,N,S,0,Empresário,Médio,Casado,Casa,46,1.2657534246575342,2.0,2788.18,False,1
M,N,N,1,Empresário,Médio,Casado,Casa,31,3.684931506849315,3.0,4236.27,False,1
M,S,S,0,Pensionista,Médio,Casado,Casa,57,,2.0,1841.02,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,66,,2.0,2351.47,False,1
M,S,N,1,Assalariado,Médio,Casado,Aluguel,31,9.334246575342464,3.0,1627.41,False,1
F,N,S,0,Pensionista,Médio,Viúvo,Casa,64,,1.0,8166.69,False,1
F,N,S,0,Assalariado,Superior completo,Casado,Casa,60,1.8794520547945208,2.0,2914.02,False,1
F,N,S,0,Empresário,Médio,Solteiro,Casa,26,6.602739726027397,1.0,6633.2,False,1
M,S,S,0,Empresário,Médio,Casado,Casa,27,7.13972602739726,2.0,4764.34,True,1
M,S,N,0,Assalariado,Médio,Casado,Casa,32,1.3452054794520547,2.0,2366.69,False,1
F,S,S,0,Servidor público,Superior completo,Casado,Casa,30,7.372602739726028,2.0,10977.27,False,1
M,N,S,0,Pensionista,Superior completo,Casado,Casa,53,,2.0,22279.34,False,1
F,S,N,1,Empresário,Médio,Solteiro,Governamental,32,13.652054794520549,2.0,5591.03,False,1
F,S,S,1,Assalariado,Superior incompleto,União,Casa,35,7.542465753424658,3.0,3983.79,False,1
M,S,S,0,Assalariado,Superior incompleto,Casado,Casa,29,3.956164383561644,2.0,2479.7,True,1
F,S,S,0,Pensionista,Superior completo,Viúvo,Casa,65,,1.0,1298.14,True,1
F,S,S,1,Servidor público,Médio,Casado,Casa,37,4.046575342465753,3.0,7973.2,False,1
F,N,N,0,Assalariado,Médio,Casado,Casa,57,3.164383561643836,2.0,2156.0,False,1
F,N,S,1,Servidor público,Médio,Solteiro,Casa,34,3.6986301369863015,2.0,1113.46,False,1
M,N,N,0,Empresário,Médio,Separado,Aluguel,48,11.884931506849314,1.0,6178.5,False,1
F,S,S,0,Assalariado,Superior completo,Casado,Casa,42,13.243835616438355,2.0,7118.46,False,1
M,N,S,0,Assalariado,Superior completo,Casado,Casa,38,11.726027397260276,2.0,6399.66,False,1
F,N,S,0,Empresário,Médio,Viúvo,Casa,59,3.3945205479452056,1.0,8901.52,False,1
M,S,N,0,Assalariado,Médio,Casado,Casa,36,3.608219178082192,2.0,2477.34,False,1
M,S,N,0,Assalariado,Superior completo,Casado,Com os pais,28,4.693150684931507,2.0,2744.28,False,1
M,S,N,2,Servidor público,Superior completo,Casado,Com os pais,29,4.216438356164384,4.0,2095.55,False,1
M,S,S,0,Empresário,Superior completo,Solteiro,Com os pais,29,3.26027397260274,1.0,2993.53,False,1
F,N,S,1,Empresário,Médio,Casado,Com os pais,30,6.632876712328767,3.0,10676.24,False,1
M,S,S,0,Assalariado,Superior incompleto,Casado,Casa,43,4.131506849315069,2.0,2920.8,False,1
F,N,S,0,Assalariado,Superior incompleto,Casado,Casa,46,10.115068493150686,2.0,20541.4,False,1
M,S,S,0,Assalariado,Médio,Casado,Casa,51,7.326027397260274,2.0,3730.83,True,1
M,S,S,0,Assalariado,Médio,Casado,Casa,32,14.893150684931507,2.0,4546.36,False,1
M,S,S,0,Assalariado,Médio,Casado,Casa,29,4.410958904109589,2.0,2546.51,False,1
F,N,S,0,Assalariado,Superior completo,Solteiro,Casa,45,1.0328767123287672,1.0,2154.39,False,1
F,N,S,0,Assalariado,Superior completo,Casado,Casa,27,1.2602739726027397,2.0,813.7,False,1
F,N,S,0,Pensionista,Fundamental,Casado,Casa,60,,2.0,8193.39,False,1
F,N,N,0,Assalariado,Médio,Casado,Governamental,52,7.032876712328767,2.0,9498.79,False,1
F,S,N,0,Pensionista,Médio,Casado,Casa,56,,2.0,1557.03,False,1
F,N,N,1,Assalariado,Superior completo,Casado,Casa,28,4.120547945205479,3.0,1827.75,True,1
M,N,N,1,Assalariado,Médio,Casado,Governamental,35,6.624657534246575,3.0,10159.28,False,1
M,N,N,0,Empresário,Médio,Casado,Governamental,40,6.693150684931507,2.0,1976.06,False,1
F,S,S,1,Assalariado,Superior completo,Casado,Casa,40,12.073972602739726,3.0,5902.91,True,1
M,S,S,0,Servidor público,Médio,União,Casa,32,4.791780821917809,2.0,2900.06,False,1
M,S,N,1,Empresário,Superior completo,Casado,Com os pais,32,1.9616438356164383,3.0,1808.34,False,1
F,S,S,3,Assalariado,Superior completo,Casado,Casa,28,6.347945205479452,5.0,2457.38,True,1
M,S,S,2,Assalariado,Superior completo,Casado,Casa,34,3.1671232876712327,4.0,1882.32,False,1
F,N,S,0,Assalariado,Médio,Viúvo,Casa,60,0.4602739726027397,1.0,2115.53,False,1
M,N,S,0,Empresário,Médio,União,Casa,45,1.8027397260273967,2.0,4081.32,False,1
M,S,S,2,Assalariado,Superior completo,Casado,Casa,34,3.1671232876712327,4.0,1882.32,True,1
M,S,S,0,Empresário,Médio,Casado,Com os pais,45,4.50958904109589,2.0,987.01,True,1
F,N,S,0,Assalariado,Médio,União,Casa,45,1.4164383561643836,2.0,1559.33,False,1
M,S,S,0,Assalariado,Médio,Casado,Casa,46,6.761643835616439,2.0,14894.01,False,1
F,S,N,0,Assalariado,Médio,Casado,Casa,52,9.668493150684933,2.0,4057.67,False,1
M,S,N,0,Empresário,Superior completo,Casado,Governamental,35,4.273972602739726,2.0,6425.43,True,1
F,N,S,0,Assalariado,Médio,Separado,Casa,53,0.7616438356164383,1.0,4673.24,False,1
F,N,N,0,Assalariado,Superior completo,Solteiro,Casa,42,8.104109589041096,1.0,5520.94,False,1
M,S,S,1,Empresário,Superior completo,Casado,Aluguel,29,7.8,3.0,11483.43,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,65,,2.0,3448.94,False,1
F,S,N,1,Assalariado,Superior completo,Casado,Casa,25,4.597260273972603,3.0,1563.36,False,1
M,N,S,0,Empresário,Superior completo,Solteiro,Casa,25,5.613698630136986,1.0,3786.37,False,1
F,N,S,1,Empresário,Médio,Solteiro,Casa,39,9.178082191780822,2.0,3595.82,False,1
M,S,N,2,Assalariado,Médio,Casado,Casa,40,6.06027397260274,4.0,7420.31,True,1
F,S,N,0,Pensionista,Médio,Casado,Casa,57,,2.0,1040.97,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,5840.29,False,1
F,N,S,0,Assalariado,Médio,Casado,Casa,55,8.471232876712328,2.0,4097.37,False,1
F,N,N,1,Pensionista,Médio,Casado,Casa,27,,3.0,1768.25,True,1
M,S,S,0,Assalariado,Médio,Casado,Casa,47,3.3835616438356166,2.0,4769.42,False,1
F,S,S,1,Empresário,Médio,Casado,Casa,32,9.734246575342466,3.0,7432.73,False,1
F,N,N,0,Assalariado,Médio,Casado,Com os pais,35,0.9315068493150684,2.0,540.66,True,1
F,N,S,1,Assalariado,Médio,Casado,Casa,30,0.3698630136986301,3.0,1075.29,False,1
M,S,N,0,Assalariado,Médio,Casado,Casa,36,0.5068493150684932,2.0,1206.16,True,1
F,S,S,0,Pensionista,Médio,Casado,Casa,62,,2.0,1058.55,False,1
F,N,N,0,Assalariado,Médio,Casado,Casa,55,2.347945205479452,2.0,649.64,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,4501.39,False,1
M,S,S,1,Pensionista,Médio,Casado,Casa,42,,3.0,1067.0,False,1
F,N,S,0,Assalariado,Médio,Solteiro,Casa,58,26.232876712328768,1.0,42442.34,False,1
F,N,S,1,Assalariado,Médio,Casado,Casa,41,2.32054794520548,3.0,723.92,True,1
F,N,N,0,Empresário,Superior incompleto,Solteiro,Casa,48,0.9287671232876712,1.0,1283.14,True,1
F,N,N,0,Assalariado,Superior completo,Casado,Casa,26,3.665753424657534,2.0,7703.38,False,1
F,N,S,0,Empresário,Médio,Casado,Casa,42,13.865753424657534,2.0,17509.86,False,1
F,N,S,0,Empresário,Superior completo,Viúvo,Casa,63,3.378082191780822,1.0,4202.47,False,1
M,S,S,0,Assalariado,Médio,Casado,Casa,43,5.153424657534247,2.0,8146.42,False,1
M,N,N,1,Assalariado,Superior completo,Casado,Casa,33,1.0410958904109588,3.0,1287.96,True,1
F,N,S,0,Pensionista,Fundamental,Casado,Casa,68,,2.0,1947.6,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,61,,2.0,2685.05,False,1
F,N,S,0,Assalariado,Médio,Separado,Casa,47,1.5342465753424657,1.0,1057.46,False,1
F,S,S,0,Servidor público,Superior completo,Separado,Casa,52,5.219178082191781,1.0,5475.43,False,1
F,N,S,0,Servidor público,Médio,União,Casa,35,8.912328767123288,2.0,2798.46,False,1
F,N,N,2,Assalariado,Superior incompleto,Casado,Com os pais,36,8.186301369863013,4.0,3262.27,False,1
M,S,S,0,Servidor público,Médio,União,Casa,32,4.791780821917809,2.0,1269.6,True,1
M,N,N,0,Assalariado,Médio,Solteiro,Casa,25,1.4027397260273973,1.0,4049.97,False,1
M,S,S,1,Assalariado,Médio,Casado,Casa,29,3.9342465753424656,3.0,2261.55,False,1
M,S,S,1,Servidor público,Médio,Casado,Casa,32,10.764383561643836,3.0,7018.75,False,1
M,N,S,0,Pensionista,Médio,União,Casa,57,,2.0,23451.31,False,1
F,S,S,0,Assalariado,Médio,Casado,Casa,44,26.72876712328767,2.0,26315.31,False,1
M,S,S,1,Empresário,Médio,Casado,Casa,38,1.6904109589041096,3.0,6331.43,False,1
M,S,S,1,Servidor público,Superior completo,Casado,Estúdio,35,3.3232876712328765,3.0,2731.24,False,1
F,N,S,0,Empresário,Médio,Separado,Casa,49,1.7589041095890412,1.0,1650.09,True,1
F,S,S,1,Empresário,Superior completo,Casado,Casa,30,3.635616438356165,3.0,2080.17,False,1
M,N,N,2,Assalariado,Fundamental,Casado,Casa,37,6.975342465753425,4.0,4273.08,False,1
M,N,S,0,Assalariado,Médio,Casado,Casa,46,0.6794520547945205,2.0,1586.72,False,1
F,N,S,0,Assalariado,Médio,Casado,Casa,40,6.747945205479452,2.0,885.88,False,1
F,S,S,2,Assalariado,Médio,Casado,Casa,37,6.052054794520548,4.0,12337.97,False,1
M,N,N,0,Empresário,Médio,Casado,Casa,36,3.9342465753424656,2.0,2714.9,False,1
M,N,S,1,Assalariado,Médio,Casado,Casa,37,1.7534246575342465,3.0,4671.09,False,1
F,N,N,0,Servidor público,Médio,Viúvo,Casa,52,14.372602739726029,1.0,1830.26,False,1
F,N,N,0,Pensionista,Médio,Casado,Casa,62,,2.0,3501.74,True,1
F,N,N,0,Servidor público,Médio,Solteiro,Com os pais,26,4.846575342465753,1.0,7521.18,True,1
F,N,S,1,Assalariado,Médio,Casado,Casa,46,4.265753424657534,3.0,4204.06,False,1
F,N,S,2,Assalariado,Médio,Casado,Casa,38,7.684931506849315,4.0,2607.66,False,1
F,N,S,0,Empresário,Médio,Separado,Casa,32,5.238356164383561,1.0,4718.84,False,1
F,N,S,0,Assalariado,Médio,Casado,Casa,52,8.876712328767123,2.0,15503.05,False,1
F,N,S,0,Empresário,Superior incompleto,Casado,Casa,38,9.473972602739726,2.0,11963.02,False,1
F,S,S,0,Assalariado,Médio,Solteiro,Casa,40,5.635616438356164,1.0,2804.22,False,1
M,S,S,0,Assalariado,Médio,Casado,Casa,50,1.4273972602739726,2.0,2517.41,False,1
F,N,S,1,Servidor público,Superior completo,Separado,Casa,38,2.652054794520548,2.0,2924.23,False,1
F,N,S,1,Assalariado,Superior completo,Casado,Casa,39,16.372602739726027,3.0,6931.48,False,1
F,N,N,0,Assalariado,Médio,Separado,Casa,41,12.876712328767123,1.0,6765.42,False,1
F,S,N,0,Assalariado,Médio,Casado,Casa,52,18.523287671232875,2.0,23729.15,False,1
F,N,N,0,Pensionista,Médio,Viúvo,Casa,66,,1.0,1209.99,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,61,,2.0,2295.93,False,1
F,N,N,0,Assalariado,Médio,Separado,Casa,54,1.536986301369863,1.0,1356.81,False,1
F,N,N,1,Assalariado,Médio,Casado,Casa,42,12.852054794520548,3.0,3359.05,False,1
F,S,S,0,Assalariado,Médio,Casado,Casa,50,4.986301369863014,2.0,5588.1,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,59,,2.0,1724.86,False,1
M,S,S,2,Assalariado,Médio,União,Casa,35,13.186301369863012,4.0,3700.29,False,1
F,S,S,1,Assalariado,Médio,Separado,Casa,32,1.7753424657534247,2.0,2526.06,False,1
M,S,N,2,Empresário,Superior completo,Casado,Casa,30,5.328767123287672,4.0,5386.72,False,1
F,N,S,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,2988.05,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,66,,2.0,4896.39,False,1
F,N,S,3,Empresário,Médio,Casado,Casa,45,1.1287671232876713,5.0,1059.69,False,1
F,S,S,3,Assalariado,Médio,Casado,Casa,39,2.421917808219178,5.0,1622.02,False,1
F,N,S,0,Empresário,Médio,Solteiro,Casa,37,3.052054794520548,1.0,1855.39,False,1
M,N,N,0,Assalariado,Médio,Casado,Casa,57,32.558904109589044,2.0,11440.96,False,1
M,N,S,0,Assalariado,Superior completo,Solteiro,Casa,29,8.449315068493151,1.0,1605.47,True,1
F,N,S,1,Empresário,Superior incompleto,Casado,Casa,26,5.613698630136986,3.0,3549.13,False,1
M,S,N,0,Empresário,Médio,Casado,Casa,44,8.219178082191782,2.0,5084.58,False,1
M,S,S,0,Assalariado,Médio,Casado,Casa,45,2.8767123287671232,2.0,2711.34,False,1
F,N,N,1,Assalariado,Superior incompleto,Casado,Com os pais,43,20.216438356164385,3.0,24473.56,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,63,,2.0,11091.17,False,1
F,S,N,0,Empresário,Médio,Casado,Casa,28,0.6821917808219178,2.0,944.45,True,1
F,N,N,0,Servidor público,Médio,Viúvo,Casa,52,14.372602739726029,1.0,16243.77,False,1
F,N,S,1,Assalariado,Médio,Casado,Casa,39,10.424657534246576,3.0,5688.75,False,1
F,N,N,0,Assalariado,Superior incompleto,Casado,Casa,33,2.512328767123288,2.0,764.29,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,62,,2.0,1606.52,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,61,,2.0,1450.65,False,1
M,N,S,2,Servidor público,Superior completo,Casado,Casa,43,15.449315068493153,4.0,8772.22,False,1
M,S,S,0,Empresário,Médio,Casado,Casa,31,11.043835616438356,2.0,3657.78,False,1
M,S,S,0,Empresário,Superior incompleto,União,Casa,26,2.882191780821918,2.0,1300.33,False,1
F,S,S,0,Empresário,Superior completo,Casado,Casa,41,1.8767123287671232,2.0,2664.66,True,1
F,S,S,0,Empresário,Médio,Casado,Casa,47,2.6356164383561644,2.0,1102.73,False,1
F,N,S,0,Assalariado,Médio,Casado,Casa,56,1.115068493150685,2.0,1572.89,False,1
M,N,S,0,Empresário,Médio,União,Casa,45,1.9287671232876715,2.0,1168.38,True,1
F,N,N,0,Assalariado,Superior completo,Casado,Casa,38,20.273972602739725,2.0,150507.96,False,1
F,S,S,0,Servidor público,Superior completo,Casado,Casa,39,16.775342465753425,2.0,36816.0,False,1
F,N,S,0,Assalariado,Médio,Casado,Casa,52,8.016438356164384,2.0,2493.02,False,1
M,S,S,0,Pensionista,Superior completo,Casado,Casa,66,,2.0,15253.91,False,1
F,N,S,2,Assalariado,Superior completo,Casado,Comunitário,42,0.9342465753424658,4.0,436.02,False,1
M,S,S,0,Assalariado,Superior completo,Casado,Casa,46,3.627397260273973,2.0,2646.62,False,1
F,N,N,0,Assalariado,Médio,Solteiro,Com os pais,28,7.104109589041096,1.0,1967.21,False,1
F,N,S,1,Assalariado,Superior completo,Casado,Casa,40,1.1315068493150684,3.0,3402.03,False,1
M,S,N,2,Empresário,Médio,Casado,Casa,45,11.183561643835615,4.0,2997.56,False,1
F,N,N,1,Assalariado,Médio,Casado,Com os pais,35,9.284931506849317,3.0,2589.54,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,62,,2.0,3401.61,False,1
F,N,N,0,Pensionista,Médio,União,Casa,57,,2.0,4884.93,False,1
F,N,S,0,Pensionista,Médio,Casado,Casa,60,,2.0,1300.27,True,1
F,N,S,2,Assalariado,Superior completo,Casado,Casa,37,8.92876712328767,4.0,3875.1,False,1
M,S,S,2,Assalariado,Superior completo,Casado,Casa,36,5.964383561643835,4.0,8734.87,False,1
M,S,S,2,Assalariado,Médio,Casado,Casa,27,5.041095890410959,4.0,6549.22,False,1
F,S,N,0,Empresário,Médio,União,Com os pais,38,6.435616438356164,2.0,2391.42,False,1
F,N,S,0,Empresário,Médio,Casado,Casa,39,6.638356164383562,2.0,5084.01,False,1
F,S,S,1,Assalariado,Médio,Casado,Casa,40,4.802739726027397,3.0,1042.67,False,1
M,S,S,1,Assalariado,Superior completo,Casado,Casa,28,5.931506849315069,3.0,9785.65,False,1
